SubscriberID,Region,Plan,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalSpent,DaysBeforeRenewalLastNegativeTicket,CancellationReason
S-14295,Northeast,Quarterly Bundle,52.3,False,True,1459.74,,No longer needed
S-13515,West,Monthly Essentials,37.0,False,False,444.51,,
S-15474,Midwest,Monthly Plus,69.8,False,False,1425.55,,
S-11019,Midwest,Quarterly Bundle,48.3,True,True,3186.58,9.6,Relocation
S-14209,Northeast,Monthly Plus,51.7,False,False,127.41,,
S-11267,South,Monthly Essentials,55.5,True,False,282.74,13.4,
S-11026,South,Monthly Essentials,39.4,True,True,140.95,11.2,Relocation
S-16331,Midwest,Monthly Plus,59.3,False,False,881.76,,
S-14751,South,Monthly Essentials,36.2,False,True,741.41,,No longer needed
S-10690,Northeast,Quarterly Bundle,54.5,True,True,2670.2,13.6,No longer needed
S-15401,South,Monthly Essentials,55.4,False,False,180.66,,
S-11480,South,Monthly Essentials,69.8,True,True,512.6,2.4,No longer needed
S-12353,Midwest,Monthly Plus,82.3,True,False,435.72,3.4,
S-18241,West,Monthly Essentials,80.0,False,False,398.36,,
S-18064,West,Quarterly Bundle,88.2,False,False,819.32,,
S-10333,South,Quarterly Bundle,35.3,True,True,2288.22,1.0,Price
S-16545,Midwest,Monthly Plus,63.9,False,False,582.21,,
S-16798,West,Monthly Plus,89.2,False,False,453.23,,
S-17463,South,Quarterly Bundle,76.4,False,True,3902.91,,Relocation
S-10500,South,Monthly Essentials,53.2,True,True,457.04,0.7,Price
S-17113,West,Quarterly Bundle,90.0,False,False,3644.63,,
S-12515,Northeast,Monthly Essentials,96.8,True,False,169.11,7.0,
S-13700,West,Quarterly Bundle,48.4,False,True,3741.73,,No longer needed
S-16646,West,Monthly Essentials,58.7,False,True,460.8,,Switched provider
S-11393,South,Monthly Plus,59.7,True,True,1344.81,3.2,
S-13412,West,Monthly Essentials,43.9,False,False,289.98,,
S-10384,Midwest,Quarterly Bundle,41.2,True,True,851.49,2.5,Switched provider
S-12285,South,Monthly Essentials,77.2,True,False,75.84,3.0,
S-11988,West,Monthly Plus,61.8,True,False,189.51,4.8,
S-15856,West,Monthly Plus,69.3,False,False,364.46,,
S-16143,South,Monthly Plus,59.9,False,True,987.42,,Price
S-11432,Northeast,Quarterly Bundle,63.4,True,False,3363.91,12.5,
S-12274,Northeast,Quarterly Bundle,94.3,True,False,3151.36,5.3,
S-12718,South,Monthly Essentials,81.2,True,False,574.59,1.7,
S-12674,West,Monthly Essentials,96.0,True,False,291.83,5.7,
S-16212,Midwest,Monthly Essentials,58.1,False,False,655.2,,
S-10057,West,Quarterly Bundle,35.3,True,True,2963.92,8.9,No longer needed
S-13598,West,Monthly Essentials,35.6,False,False,984.58,,
S-18175,South,Quarterly Bundle,81.9,False,False,2825.5,,
S-17230,West,Monthly Essentials,79.0,False,False,257.99,,
S-18148,Midwest,Quarterly Bundle,99.0,False,False,987.95,,
S-15757,Midwest,Monthly Essentials,66.6,False,False,83.42,,
S-13505,South,Quarterly Bundle,36.3,False,False,1839.63,,
S-10513,Northeast,Quarterly Bundle,53.2,True,True,2901.39,10.7,No longer needed
S-13459,West,Monthly Essentials,39.5,False,False,332.02,,
S-13430,Northeast,Monthly Plus,35.8,False,False,1175.37,,
S-17263,Midwest,Monthly Essentials,85.6,False,False,432.14,,
S-13746,Northeast,Monthly Essentials,45.2,False,False,646.91,,
S-16058,South,Monthly Plus,65.2,False,False,324.65,,
S-18004,South,Monthly Plus,90.6,False,False,1295.75,,
S-12884,Northeast,Monthly Essentials,93.4,True,False,818.55,0.3,
S-10730,Midwest,Monthly Essentials,35.2,True,True,559.82,6.7,Shipping issues
S-11457,South,Monthly Essentials,60.3,True,False,505.54,13.7,
S-17852,South,Monthly Plus,95.8,False,False,1342.0,,
S-10350,West,Monthly Essentials,51.1,True,False,709.52,5.9,
S-10123,South,Monthly Essentials,40.7,True,True,777.94,10.5,Shipping issues
S-12464,Midwest,Quarterly Bundle,78.9,True,False,945.7,4.3,
S-10047,Midwest,Monthly Plus,39.8,True,True,1249.9,12.2,Paused
S-12965,Northeast,Monthly Plus,92.9,True,False,1199.22,4.9,
S-15114,South,Monthly Essentials,72.5,False,False,253.78,,
S-15081,Northeast,Quarterly Bundle,55.5,False,False,1132.63,,
S-12734,West,Monthly Plus,84.8,True,False,1246.87,12.9,
S-12472,West,Monthly Plus,86.7,True,False,830.03,9.2,
S-18176,Northeast,Quarterly Bundle,75.3,False,False,2140.99,,
S-16046,Midwest,Monthly Plus,69.3,False,False,120.43,,
S-10124,West,Monthly Essentials,41.5,True,True,124.44,2.5,Relocation
S-14163,South,Monthly Plus,48.7,False,False,605.35,,
S-12566,South,Monthly Essentials,85.3,True,True,454.87,3.4,Paused
S-13565,Midwest,Quarterly Bundle,38.3,False,False,3227.13,,
S-10976,West,Quarterly Bundle,45.0,True,True,3212.7,7.0,Shipping issues
S-10660,South,Monthly Essentials,47.0,True,True,531.53,3.7,Relocation
S-16913,Midwest,Monthly Essentials,91.6,False,False,105.71,,
S-12523,Northeast,Quarterly Bundle,89.2,True,False,420.42,4.8,
S-14517,Northeast,Monthly Essentials,45.6,False,False,392.28,,
S-10962,Northeast,Quarterly Bundle,43.9,True,True,2686.23,13.3,Relocation
S-17612,West,Monthly Essentials,90.0,False,False,613.64,,
S-14126,Midwest,Quarterly Bundle,48.8,False,False,3000.02,,
S-16370,Northeast,Monthly Essentials,69.4,False,False,535.85,,
S-16872,Midwest,Monthly Plus,77.6,False,False,1207.52,,
S-12705,South,Quarterly Bundle,82.4,True,False,3923.71,5.3,
S-17983,West,Monthly Plus,85.2,False,False,722.79,,
S-11379,Midwest,Monthly Essentials,59.1,True,False,228.72,5.9,
S-14506,South,Monthly Plus,39.0,False,False,857.15,,
S-14271,Northeast,Monthly Essentials,37.6,False,False,285.23,,
S-12755,South,Quarterly Bundle,80.5,True,False,445.87,5.8,
S-11204,Midwest,Quarterly Bundle,70.8,True,True,2042.92,8.1,No longer needed
S-15025,Northeast,Monthly Plus,63.5,False,False,765.96,,
S-12598,South,Quarterly Bundle,94.4,True,True,3594.83,2.0,Support experience
S-16369,South,Quarterly Bundle,71.0,False,False,1206.47,,
S-12424,West,Monthly Essentials,77.8,True,False,855.42,1.8,
S-14142,South,Monthly Plus,37.1,False,False,1109.27,,
S-14838,Midwest,Monthly Plus,46.9,False,False,691.99,,
S-14840,Northeast,Monthly Essentials,49.0,False,False,398.65,,
S-10392,South,Quarterly Bundle,54.6,True,False,1636.86,9.4,
S-16665,Northeast,Quarterly Bundle,66.6,False,False,1914.26,,
S-14354,Northeast,Monthly Plus,52.2,False,False,860.81,,
S-17285,Midwest,Monthly Essentials,87.0,False,False,634.71,,
S-10525,West,Quarterly Bundle,47.0,True,False,1739.13,8.4,
S-16505,Northeast,Monthly Essentials,72.7,False,False,840.78,,
S-10316,West,Quarterly Bundle,47.4,True,True,2009.22,1.6,Price
S-17761,West,Monthly Essentials,85.7,False,False,562.9,,
S-16073,South,Quarterly Bundle,65.2,False,False,1809.86,,
S-13370,Northeast,Monthly Plus,35.9,False,True,1299.36,,No longer needed
S-18021,West,Quarterly Bundle,99.0,False,False,3078.58,,
S-11869,Northeast,Monthly Essentials,56.5,True,False,282.21,10.1,
S-14013,South,Monthly Essentials,42.5,False,False,75.07,,
S-10996,South,Monthly Essentials,48.5,True,True,774.44,5.1,Price
S-10700,Midwest,Monthly Essentials,50.0,True,True,898.06,8.4,Paused
S-14620,South,Quarterly Bundle,41.2,False,False,966.32,,
S-11487,South,Monthly Plus,72.5,True,False,877.23,7.1,
S-12403,Midwest,Monthly Plus,87.3,True,True,696.54,4.9,Product quality
S-10085,West,Monthly Plus,43.4,True,True,570.77,1.2,Product quality
S-11696,Midwest,Monthly Plus,63.2,True,False,60.96,6.0,
S-13435,West,Quarterly Bundle,44.3,False,False,1007.79,,
S-10403,South,Monthly Plus,38.4,True,True,287.81,2.4,
S-12282,South,Monthly Plus,79.1,True,False,1089.88,2.1,
S-17378,South,Monthly Essentials,98.9,False,False,682.24,,
S-13791,Midwest,Monthly Plus,48.2,False,False,53.12,,
S-15332,Northeast,Monthly Plus,64.6,False,False,294.76,,
S-12895,West,Monthly Plus,76.6,True,False,1346.14,13.2,
S-18068,Midwest,Monthly Plus,85.4,False,False,55.74,,
S-12506,Northeast,Quarterly Bundle,91.4,True,False,2463.31,0.3,
S-14301,Northeast,Quarterly Bundle,54.3,False,False,2883.4,,
S-11101,Northeast,Monthly Essentials,64.1,True,True,638.92,9.9,Price
S-17146,South,Monthly Essentials,81.1,False,False,438.47,,
S-14181,South,Monthly Essentials,53.2,False,False,38.49,,
S-12329,South,Quarterly Bundle,96.6,True,False,2183.27,0.1,
S-14133,Midwest,Quarterly Bundle,39.1,False,False,2669.04,,
S-16810,South,Monthly Plus,95.2,False,False,815.53,,
S-18367,West,Monthly Plus,76.8,False,False,704.71,,
S-10472,South,Monthly Essentials,46.0,True,True,291.31,8.3,Shipping issues
S-13743,South,Monthly Essentials,36.7,False,False,883.76,,
S-10459,Midwest,Monthly Essentials,43.4,True,True,581.18,1.2,No longer needed
S-10737,West,Monthly Essentials,40.1,True,True,731.95,8.8,
S-15037,Northeast,Quarterly Bundle,64.8,False,False,892.35,,
S-16038,South,Quarterly Bundle,74.6,False,False,3084.73,,
S-17520,Midwest,Monthly Plus,85.4,False,False,606.13,,
S-13957,Midwest,Monthly Essentials,48.3,False,False,450.08,,
S-12031,West,Monthly Plus,69.3,True,True,1136.07,4.3,Shipping issues
S-17693,Northeast,Quarterly Bundle,88.5,False,False,1218.55,,
S-16765,Northeast,Quarterly Bundle,95.7,False,False,1429.51,,
S-14336,Northeast,Monthly Essentials,36.4,False,True,873.97,,Product quality
S-14197,Midwest,Monthly Essentials,46.2,False,False,465.07,,
S-17437,South,Monthly Essentials,93.5,False,False,162.47,,
S-17545,South,Quarterly Bundle,85.2,False,False,2996.58,,
S-16063,South,Quarterly Bundle,59.5,False,False,2464.67,,
S-14211,South,Quarterly Bundle,44.3,False,False,1688.56,,
S-14598,West,Quarterly Bundle,46.2,False,False,1599.64,,
S-14980,Northeast,Monthly Plus,68.8,False,False,609.77,,
S-12951,South,Monthly Plus,96.1,True,False,507.67,7.4,
S-14281,South,Monthly Essentials,41.7,False,True,666.11,,Product quality
S-13491,West,Monthly Essentials,44.1,False,True,383.5,,Price
S-15093,Midwest,Monthly Essentials,73.2,False,False,855.21,,
S-11363,Midwest,Quarterly Bundle,62.5,True,False,1490.32,6.1,
S-15659,South,Quarterly Bundle,70.7,False,False,2399.55,,
S-12507,Midwest,Monthly Plus,85.7,True,False,1444.1,6.0,
S-10711,Northeast,Quarterly Bundle,54.1,True,True,1505.52,11.9,Price
S-13011,Northeast,Monthly Plus,76.1,True,False,59.92,6.2,
S-17320,West,Monthly Plus,83.0,False,False,258.96,,
S-12189,South,Monthly Plus,88.5,True,False,1031.51,2.3,
S-13205,Midwest,Monthly Plus,95.0,True,False,55.39,6.0,
S-11356,South,Monthly Essentials,74.0,True,False,76.09,13.2,
S-13439,West,Monthly Essentials,43.2,False,False,122.23,,
S-12896,Midwest,Monthly Plus,89.2,True,False,598.54,3.8,
S-10610,West,Monthly Plus,46.8,True,True,677.98,12.9,Product quality
S-15258,West,Monthly Essentials,68.8,False,False,458.48,,
S-18247,West,Monthly Plus,98.2,False,False,309.52,,
S-12496,South,Monthly Essentials,98.9,True,False,672.9,6.5,
S-18340,South,Monthly Plus,84.1,False,False,634.89,,
S-17484,Northeast,Monthly Plus,85.9,False,False,1352.74,,
S-13901,Northeast,Monthly Essentials,45.5,False,False,736.11,,
S-13276,South,Quarterly Bundle,48.7,False,False,1370.27,,
S-17186,South,Monthly Plus,94.4,False,False,778.3,,
S-10725,Midwest,Quarterly Bundle,45.6,True,False,472.25,1.3,
S-15941,South,Monthly Essentials,69.3,False,False,117.92,,
S-18289,West,Monthly Essentials,82.4,False,False,39.03,,
S-14002,West,Quarterly Bundle,51.6,False,True,3436.22,,Product quality
S-10310,South,Quarterly Bundle,50.8,True,True,489.58,8.5,Shipping issues
S-10663,Northeast,Quarterly Bundle,41.5,True,False,3251.6,9.5,
S-18125,West,Quarterly Bundle,93.9,False,False,1520.35,,
S-18310,Midwest,Monthly Plus,76.4,False,False,1294.84,,
S-14117,Northeast,Quarterly Bundle,52.1,False,False,1174.64,,
S-13776,South,Monthly Plus,37.6,False,False,700.83,,
S-16915,Midwest,Monthly Essentials,94.9,False,False,116.58,,
S-13750,South,Quarterly Bundle,35.3,False,True,2265.94,,No longer needed
S-13933,South,Monthly Plus,43.0,False,False,434.39,,
S-11985,Midwest,Monthly Plus,62.4,True,False,165.93,8.7,
S-17302,South,Monthly Essentials,92.8,False,False,82.97,,
S-13647,Midwest,Quarterly Bundle,44.4,False,True,960.7,,
S-16510,South,Quarterly Bundle,72.6,False,False,2400.34,,
S-10718,Northeast,Monthly Plus,50.3,True,True,56.25,4.2,Switched provider
S-15730,South,Monthly Essentials,70.9,False,False,575.2,,
S-10449,West,Quarterly Bundle,39.0,True,False,2829.71,1.1,
S-10861,South,Monthly Plus,49.6,True,True,1010.05,2.8,Relocation
S-14266,South,Monthly Essentials,50.5,False,False,168.09,,
S-14247,Midwest,Monthly Essentials,49.5,False,False,479.55,,
S-14640,South,Quarterly Bundle,47.9,False,False,2196.17,,
S-10167,West,Quarterly Bundle,46.9,True,True,2158.18,13.0,No longer needed
S-17496,Midwest,Monthly Plus,88.9,False,False,910.76,,
S-15600,Midwest,Monthly Plus,64.3,False,False,1300.5,,
S-10304,Midwest,Monthly Plus,51.0,True,True,715.81,3.6,
S-10743,Midwest,Monthly Plus,51.7,True,True,1175.67,6.7,No longer needed
S-14081,Midwest,Monthly Essentials,35.1,False,False,254.18,,
S-10015,South,Quarterly Bundle,37.1,True,False,614.35,5.5,
S-15774,South,Monthly Plus,69.7,False,False,248.02,,
S-12819,South,Monthly Plus,96.5,True,True,312.36,4.8,No longer needed
S-14119,Northeast,Quarterly Bundle,53.3,False,False,1974.58,,
S-17651,Northeast,Quarterly Bundle,76.1,False,False,2687.47,,
S-14338,Midwest,Monthly Plus,36.7,False,False,901.08,,
S-14668,South,Quarterly Bundle,41.3,False,False,2624.31,,
S-14638,South,Monthly Plus,35.4,False,False,1245.48,,
S-17010,Northeast,Monthly Essentials,95.4,False,False,182.82,,
S-15488,West,Quarterly Bundle,64.3,False,False,3141.17,,
S-12431,West,Monthly Plus,76.7,True,False,683.78,11.1,
S-11600,Northeast,Quarterly Bundle,71.6,True,True,485.46,6.3,
S-14508,Midwest,Monthly Essentials,48.7,False,False,82.7,,
S-10771,West,Monthly Essentials,39.2,True,True,959.01,13.9,Relocation
S-14501,South,Quarterly Bundle,51.6,False,False,1811.12,,
S-15205,Northeast,Monthly Essentials,59.2,False,False,823.04,,
S-17850,Northeast,Monthly Plus,88.8,False,False,892.98,,
S-16749,Midwest,Monthly Plus,91.4,False,False,1146.78,,
S-15186,West,Quarterly Bundle,68.9,False,False,610.78,,
S-18213,Midwest,Monthly Essentials,99.9,False,False,865.43,,
S-17556,West,Monthly Plus,86.1,False,False,1271.68,,
S-14473,West,Monthly Essentials,40.2,False,False,548.52,,
S-17557,Northeast,Quarterly Bundle,76.9,False,False,3440.34,,
S-14531,Northeast,Quarterly Bundle,37.7,False,False,2300.47,,
S-15593,South,Quarterly Bundle,62.4,False,False,1392.89,,
S-13625,South,Quarterly Bundle,41.6,False,False,3627.44,,
S-14926,West,Quarterly Bundle,54.7,False,False,1744.47,,
S-10553,West,Quarterly Bundle,54.3,True,True,2170.08,12.8,No longer needed
S-18373,West,Monthly Plus,81.6,False,False,498.47,,
S-14257,South,Monthly Plus,37.4,False,True,892.89,,Price
S-14581,Northeast,Monthly Essentials,41.8,False,False,526.28,,
S-16211,Northeast,Quarterly Bundle,70.3,False,False,1153.02,,
S-10251,Midwest,Quarterly Bundle,45.9,True,True,3334.81,1.8,Relocation
S-16391,Northeast,Monthly Essentials,55.9,False,False,38.29,,
S-17975,South,Monthly Essentials,92.1,False,False,337.21,,
S-13827,Midwest,Monthly Plus,52.4,False,False,742.46,,
S-16224,Northeast,Monthly Plus,72.5,False,False,555.03,,
S-13689,Northeast,Monthly Essentials,44.5,False,False,106.37,,
S-10508,West,Quarterly Bundle,53.6,True,False,1120.01,12.7,
S-14408,Midwest,Monthly Essentials,52.7,False,True,306.61,,Relocation
S-13876,West,Monthly Plus,41.0,False,False,543.7,,
S-13043,Northeast,Monthly Plus,76.5,True,False,190.14,8.7,
S-10680,Midwest,Quarterly Bundle,51.4,True,True,2097.75,5.5,Relocation
S-17984,Midwest,Quarterly Bundle,90.3,False,False,2230.28,,
S-10735,South,Monthly Essentials,54.2,True,True,880.97,0.5,Price
S-12072,Midwest,Quarterly Bundle,65.4,True,True,3193.69,6.7,Relocation
S-14384,Midwest,Quarterly Bundle,41.8,False,False,3296.79,,
S-13519,South,Monthly Plus,44.0,False,False,259.59,,
S-10478,Northeast,Quarterly Bundle,45.1,True,True,3183.71,13.3,Relocation
S-18182,Northeast,Quarterly Bundle,75.7,False,False,977.13,,
S-15078,Midwest,Monthly Essentials,73.9,False,False,556.72,,
S-13341,Midwest,Quarterly Bundle,38.9,False,True,594.72,,Shipping issues
S-18298,West,Monthly Plus,99.6,False,False,111.31,,
S-13599,Midwest,Quarterly Bundle,50.9,False,False,1466.86,,
S-12148,Midwest,Monthly Plus,68.2,True,False,62.05,5.5,
S-16615,West,Monthly Plus,71.7,False,False,1257.97,,
S-11090,South,Monthly Plus,58.1,True,True,848.85,4.2,Product quality
S-11434,Northeast,Quarterly Bundle,62.4,True,False,2471.6,11.1,
S-14125,West,Monthly Plus,44.5,False,False,217.88,,
S-12974,West,Monthly Plus,79.6,True,False,498.0,9.5,
S-12671,Northeast,Monthly Plus,89.7,True,True,837.04,2.4,Shipping issues
S-15413,Midwest,Monthly Essentials,74.8,False,False,382.42,,
S-15989,Midwest,Quarterly Bundle,73.2,False,False,3296.66,,
S-12035,Northeast,Monthly Plus,61.1,True,True,1038.35,9.6,Relocation
S-10531,Northeast,Monthly Essentials,54.5,True,True,387.32,2.7,No longer needed
S-17822,West,Monthly Plus,85.8,False,False,898.3,,
S-14797,Midwest,Monthly Essentials,44.6,False,False,266.32,,
S-14712,Midwest,Quarterly Bundle,54.1,False,True,3734.61,,Paused
S-10457,South,Monthly Plus,39.0,True,True,617.03,4.1,Support experience
S-10092,Northeast,Quarterly Bundle,35.9,True,True,149.56,3.9,
S-15309,Northeast,Monthly Essentials,63.4,False,False,76.95,,
S-12769,West,Monthly Essentials,95.3,True,False,346.37,3.8,
S-11851,South,Monthly Plus,62.0,True,False,941.77,12.2,
S-11506,Midwest,Monthly Plus,72.7,True,True,882.16,11.1,Shipping issues
S-16128,Midwest,Monthly Plus,71.3,False,True,946.15,,Support experience
S-18389,South,Monthly Essentials,98.4,False,False,376.15,,
S-15377,Midwest,Quarterly Bundle,74.3,False,False,1686.6,,
S-12782,West,Monthly Essentials,87.0,True,False,810.93,13.0,
S-11235,West,Monthly Essentials,66.1,True,False,310.77,10.1,
S-13601,West,Quarterly Bundle,40.4,False,False,2395.67,,
S-12959,Midwest,Monthly Essentials,75.8,True,False,40.19,12.3,
S-12301,Midwest,Monthly Essentials,93.7,True,False,317.37,3.7,
S-18301,West,Monthly Plus,83.5,False,False,1027.61,,
S-13907,West,Monthly Essentials,44.9,False,False,692.12,,
S-15164,Northeast,Monthly Essentials,69.8,False,False,388.63,,
S-15858,Northeast,Monthly Essentials,57.9,False,False,256.67,,
S-11574,Midwest,Quarterly Bundle,58.5,True,True,817.53,10.7,Paused
S-11226,West,Monthly Essentials,65.3,True,False,430.03,10.1,
S-12067,Midwest,Quarterly Bundle,69.8,True,True,1451.97,8.5,Switched provider
S-13122,Northeast,Monthly Plus,75.3,True,True,860.82,0.9,Relocation
S-15315,South,Monthly Plus,70.3,False,False,310.36,,
S-16313,Northeast,Quarterly Bundle,56.3,False,False,1758.15,,
S-10751,West,Quarterly Bundle,44.9,True,False,1936.23,4.5,
S-12395,Midwest,Monthly Plus,83.7,True,True,365.65,2.0,Product quality
S-14022,Midwest,Quarterly Bundle,35.1,False,False,739.99,,
S-13413,Northeast,Quarterly Bundle,39.2,False,False,1499.25,,
S-14692,Midwest,Quarterly Bundle,44.2,False,False,1109.08,,
S-13558,South,Quarterly Bundle,49.4,False,False,306.74,,
S-11105,Northeast,Quarterly Bundle,59.9,True,False,2723.55,8.4,
S-17707,Midwest,Quarterly Bundle,84.6,False,False,1555.96,,
S-12723,Midwest,Monthly Essentials,94.9,True,False,358.9,5.3,
S-16807,Midwest,Quarterly Bundle,95.7,False,False,1729.12,,
S-18399,West,Monthly Plus,91.4,False,False,60.17,,
S-13708,Midwest,Monthly Essentials,45.3,False,False,741.53,,
S-11324,Northeast,Monthly Plus,55.4,True,True,1216.56,6.4,Product quality
S-13172,West,Monthly Essentials,96.9,True,False,855.28,6.5,
S-12824,Northeast,Quarterly Bundle,83.9,True,False,1870.64,6.6,
S-10177,South,Monthly Plus,47.3,True,True,162.43,0.4,Relocation
S-12673,West,Monthly Plus,97.2,True,False,1138.03,10.0,
S-13670,Northeast,Monthly Essentials,38.6,False,True,863.73,,No longer needed
S-14737,Northeast,Monthly Plus,41.7,False,False,514.53,,
S-13464,West,Monthly Essentials,53.2,False,False,244.03,,
S-16817,West,Monthly Essentials,93.6,False,False,890.61,,
S-15022,Northeast,Monthly Plus,65.3,False,False,270.7,,
S-18073,South,Quarterly Bundle,77.4,False,False,2436.33,,
S-17678,Northeast,Quarterly Bundle,89.6,False,False,1340.52,,
S-12018,West,Monthly Plus,57.4,True,False,55.57,6.0,
S-13165,South,Monthly Essentials,75.4,True,False,186.91,7.7,
S-11183,South,Quarterly Bundle,56.3,True,False,1408.56,12.5,
S-13727,West,Monthly Essentials,38.7,False,True,636.92,,Shipping issues
S-10933,Northeast,Quarterly Bundle,43.0,True,True,2497.94,7.7,Switched provider
S-11977,South,Monthly Plus,57.5,True,True,1277.76,12.1,
S-16958,Midwest,Quarterly Bundle,77.0,False,False,2662.73,,
